name,version,software_id
org.codehaus.jackson:jackson-mapper-asl,1.6.3,159
org.codehaus.jackson:jackson-mapper-asl,1.8.1,159
org.codehaus.jackson:jackson-mapper-asl,1.6.4,159
org.codehaus.jackson:jackson-mapper-asl,1.8.2,159
org.codehaus.jackson:jackson-mapper-asl,1.0.1,159
org.springframework:spring-core,2.5.3,38
org.springframework:spring-core,2.5.4,38
org.springframework:spring-core,2.5.1,38
org.springframework:spring-core,2.5.2,38
org.springframework:spring-core,1.0-rc1,38
org.springframework:spring-core,1.0.1,38
org.springframework:spring-core,1.2.9,38
org.springframework:spring-core,1.1.2,38
org.springframework:spring-core,1.1.3,38
org.springframework:spring-core,1.1.4,38
org.springframework:spring-core,1.1.5,38
org.springframework:spring-core,1.1.1,38
org.springframework:spring-core,2.0.1,38
org.springframework:spring-core,2.0.8,38
org.springframework:spring-core,2.0.6,38
org.springframework:spring-core,2.0.7,38
org.springframework:spring-core,2.0.4,38
org.springframework:spring-core,2.0.5,38
org.springframework:spring-core,2.0.2,38
org.springframework:spring-core,2.0.3,38
org.springframework:spring-core,1.2.1,38
org.springframework:spring-core,1.2.2,38
org.springframework:spring-core,1.2.3,38
org.springframework:spring-core,1.2.4,38
org.springframework:spring-core,1.2.5,38
org.springframework:spring-core,1.2.6,38
org.springframework:spring-core,1.2.7,38
org.springframework:spring-core,1.2.8,38
org.springframework:spring-core,2.5.6.SEC03,38
org.springframework:spring-core,2.5.6.SEC02,38
org.springframework:spring-core,2.5.6.SEC01,38
org.springframework:spring-core,1.2-rc2,38
org.springframework:spring-core,1.2-rc1,38
org.springframework:spring-core,2.5,38
org.springframework:spring-core,2.0-m4,38
org.springframework:spring-core,2.0-m1,38
org.springframework:spring-core,2.0-m2,38
org.springframework:spring-core,1.1,38
org.springframework:spring-core,1.2,38
org.springframework:spring-core,1.1-rc2,38
org.springframework:spring-core,2.5.5,38
org.springframework:spring-core,2.5.6,38
org.springframework:spring-core,1.1-rc1,38
org.springframework.cloud:spring-cloud-netflix-hystrix-dashboard,1.0.7.RELEASE,191
io.vertx:vertx-web,3.3.0.CR1,291
com.orientechnologies:orientdb-core,2.0.17,239
com.orientechnologies:orientdb-core,2.2.1,239
com.orientechnologies:orientdb-core,1.4.0,239
com.orientechnologies:orientdb-core,1.0.1,239
com.orientechnologies:orientdb-core,1.6.5,239
com.orientechnologies:orientdb-core,1.0rc9,239
com.orientechnologies:orientdb-core,1.5.0,239
com.orientechnologies:orientdb-core,1.1.0,239
com.orientechnologies:orientdb-core,1.7.9,239
com.orientechnologies:orientdb-core,2.1-rc2,239
com.orientechnologies:orientdb-core,2.1-rc1,239
com.orientechnologies:orientdb-core,1.2.0,239
net.sf.mpxj:mpxj,5.7.0,296
net.sf.mpxj:mpxj,5.7.1,296
net.sf.mpxj:mpxj,5.1.10,296
net.sf.mpxj:mpxj,5.1.11,296
net.sf.mpxj:mpxj,5.1.12,296
net.sf.mpxj:mpxj,5.1.13,296
net.sf.mpxj:mpxj,5.1.15,296
net.sf.mpxj:mpxj,5.1.16,296
net.sf.mpxj:mpxj,5.1.17,296
net.sf.mpxj:mpxj,5.1.18,296
net.sf.mpxj:mpxj,5.10.0,296
net.sf.mpxj:mpxj,5.14.0,296
net.sf.mpxj:mpxj,6.0.0,296
net.sf.mpxj:mpxj,5.2.0,296
net.sf.mpxj:mpxj,5.2.1,296
net.sf.mpxj:mpxj,5.2.2,296
net.sf.mpxj:mpxj,5.6.0,296
net.sf.mpxj:mpxj,5.6.1,296
net.sf.mpxj:mpxj,5.6.2,296
net.sf.mpxj:mpxj,5.6.3,296
net.sf.mpxj:mpxj,5.6.4,296
net.sf.mpxj:mpxj,5.6.5,296
net.sf.mpxj:mpxj,5.13.0,296
net.sf.mpxj:mpxj,4.7.3,296
net.sf.mpxj:mpxj,4.7.4,296
net.sf.mpxj:mpxj,4.7.1,296
net.sf.mpxj:mpxj,4.7.2,296
net.sf.mpxj:mpxj,4.7.5,296
net.sf.mpxj:mpxj,4.7.6,296
net.sf.mpxj:mpxj,5.1.0,296
net.sf.mpxj:mpxj,5.1.4,296
net.sf.mpxj:mpxj,5.5.0,296
net.sf.mpxj:mpxj,5.5.1,296
net.sf.mpxj:mpxj,5.5.2,296
net.sf.mpxj:mpxj,5.5.3,296
net.sf.mpxj:mpxj,5.5.4,296
net.sf.mpxj:mpxj,5.9.0,296
net.sf.mpxj:mpxj,5.1.9,296
net.sf.mpxj:mpxj,5.5.5,296
net.sf.mpxj:mpxj,5.5.6,296
net.sf.mpxj:mpxj,5.5.7,296
net.sf.mpxj:mpxj,5.5.8,296
net.sf.mpxj:mpxj,5.5.9,296
net.sf.mpxj:mpxj,5.12.0,296
